Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
Poisson,43.76,0.9932,0.1227,0.0018
Poisson,44.17,0.9943,0.1006,0.0018
Poisson,42.48,0.9924,0.1181,0.0018
Poisson,44.09,0.9927,0.1205,0.0018
Poisson,43.89,0.9929,0.104,0.0018
Poisson,43.26,0.9926,0.1119,0.0018
Poisson,42.89,0.9941,0.1181,0.0018
Poisson,42.92,0.9934,0.1125,0.0018
Poisson,41.89,0.9919,0.1222,0.0018
Poisson,42.95,0.9928,0.1119,0.0018
Poisson,43.77,0.9923,0.1068,0.0021
Poisson,43.36,0.994,0.1054,0.0018
Poisson,43.18,0.9937,0.1137,0.0018
Poisson,43.65,0.9945,0.1058,0.0019
Poisson,43.68,0.9924,0.1151,0.0018
Poisson,42.95,0.9933,0.1253,0.0018
Poisson,42.67,0.9925,0.1188,0.0018
Poisson,43.04,0.9936,0.1115,0.0018
Poisson,42.29,0.9914,0.1168,0.0018
Poisson,43.56,0.9927,0.1192,0.0018
Poisson,42.85,0.9913,0.1171,0.0018
Poisson,42.42,0.9909,0.1205,0.0018
Poisson,43.57,0.9916,0.1247,0.0018
Poisson,43.67,0.9929,0.1055,0.0018
Poisson,42.86,0.994,0.1191,0.0018
Poisson,41.63,0.9925,0.1237,0.0018
Poisson,43.3,0.9919,0.1153,0.0019
Poisson,42.84,0.9873,0.1309,0.0018
Poisson,42.47,0.9909,0.1208,0.0018
Poisson,43.49,0.9928,0.1084,0.0018
Poisson,42.83,0.9935,0.1204,0.0018
Poisson,41.94,0.9909,0.1323,0.0018
Poisson,42.63,0.991,0.12,0.0018
Poisson,41.83,0.9936,0.127,0.0018
Poisson,44.73,0.994,0.115,0.0018
Poisson,43.3,0.9936,0.1104,0.0018
Poisson,42.1,0.9922,0.1224,0.0018
Poisson,42.26,0.9893,0.1287,0.0018
Poisson,43.57,0.9947,0.1079,0.0018
Poisson,42.68,0.9927,0.1142,0.0018
Poisson,44.38,0.9938,0.0988,0.0018
Poisson,43.21,0.9925,0.1147,0.002
Poisson,42.36,0.9917,0.1102,0.0018
Poisson,43.75,0.9947,0.1054,0.0018
Poisson,42.75,0.9936,0.119,0.0018
Poisson,42.49,0.9936,0.123,0.0018
Poisson,43.76,0.9928,0.1254,0.0018
Poisson,42.66,0.9934,0.1282,0.0018
Poisson,42.59,0.9909,0.1161,0.0018
Poisson,43.31,0.9944,0.1102,0.0018
Poisson,43.02,0.9925,0.1117,0.0018
Poisson,42.45,0.9948,0.1168,0.0018
Poisson,41.47,0.9929,0.1326,0.0018
Poisson,43.96,0.9903,0.0987,0.0018
Poisson,42.52,0.995,0.1158,0.0018
Poisson,42.86,0.993,0.1176,0.0018
Poisson,42.56,0.9889,0.1316,0.0018
Poisson,43.02,0.9932,0.109,0.0024
Poisson,43.08,0.9928,0.1105,0.0018
Poisson,42.24,0.993,0.1281,0.0018
Poisson,43.36,0.9929,0.1258,0.0018
Poisson,42.58,0.9934,0.1189,0.0018
Poisson,42.72,0.9923,0.1153,0.0018
Poisson,42.01,0.9915,0.1181,0.0018
Poisson,42.01,0.9907,0.1257,0.0018
Poisson,42.47,0.9918,0.1208,0.0018
Poisson,42.41,0.9903,0.1204,0.0018
Poisson,43.73,0.9935,0.1164,0.002
Poisson,43.05,0.9929,0.1106,0.0018
Poisson,42.61,0.9896,0.1221,0.0018
Poisson,43.56,0.9933,0.1083,0.0018
Poisson,42.58,0.995,0.1158,0.0018
Poisson,42.98,0.9924,0.1151,0.0018
Poisson,42.3,0.9939,0.1256,0.0018
Poisson,42.4,0.9936,0.126,0.0018
Poisson,41.81,0.9928,0.1222,0.0018
Poisson,42.78,0.9908,0.121,0.0018
Poisson,43.27,0.9918,0.1244,0.0018
Poisson,42.92,0.9937,0.1067,0.0018
Poisson,42.04,0.9902,0.1286,0.0018
Poisson,41.92,0.9932,0.1153,0.0018
Poisson,42.27,0.9923,0.1235,0.0018
Poisson,43.08,0.9934,0.1055,0.0018
Poisson,41.87,0.9919,0.1204,0.0018
Poisson,42.82,0.994,0.1136,0.0018
Poisson,43.14,0.9931,0.112,0.0018
Poisson,43.36,0.994,0.1238,0.0018
Poisson,43.52,0.9921,0.1107,0.0018
Poisson,42.91,0.9928,0.1229,0.0018
Poisson,42.15,0.9895,0.1248,0.0018
Poisson,43.24,0.9943,0.1083,0.0018
Poisson,43.16,0.9923,0.111,0.0018
Poisson,43.15,0.9932,0.1135,0.0018
Poisson,44.13,0.9924,0.1132,0.0018
Poisson,42.41,0.9903,0.1203,0.0018
Poisson,42.93,0.9937,0.1168,0.0018
Poisson,42.39,0.9951,0.1184,0.0018
Poisson,41.91,0.9908,0.1363,0.0018
Poisson,43.48,0.9926,0.1284,0.0019
Poisson,43.01,0.9942,0.1088,0.0019
Poisson,42.15,0.9928,0.1224,0.0018
Poisson,42.21,0.9912,0.1232,0.0018
Poisson,43.94,0.9927,0.1151,0.0018
Poisson,42.35,0.9922,0.1161,0.0018
Poisson,41.74,0.9929,0.1265,0.0018
Poisson,43.41,0.9929,0.1147,0.0018
Poisson,40.76,0.9932,0.1272,0.0018
Poisson,43.03,0.9927,0.1106,0.0018
Poisson,42.56,0.9919,0.1182,0.0018
Poisson,43.54,0.995,0.1075,0.0018
Poisson,44.48,0.9945,0.1063,0.0018
Poisson,41.89,0.9939,0.1235,0.0018
Poisson,47.33,0.994,0.0592,0.0018
Poisson,46.15,0.9909,0.0726,0.0019
Poisson,44.64,0.9908,0.0955,0.0018
Poisson,46.17,0.9923,0.0731,0.0019
Poisson,46.1,0.9926,0.0827,0.0019
Poisson,45.47,0.9906,0.0962,0.0019
Poisson,41.49,0.9936,0.0515,0.0019
Poisson,45.3,0.9914,0.0831,0.0019
Poisson,43.03,0.986,0.1213,0.0019
Poisson,46.03,0.9933,0.0732,0.002
Poisson,43.9,0.9908,0.0822,0.0023
Poisson,42.98,0.984,0.1186,0.0019
Poisson,46.44,0.9917,0.0714,0.0023
Poisson,45.43,0.9909,0.0834,0.0019
Poisson,45.41,0.9915,0.0834,0.0021
Poisson,44.35,0.9904,0.093,0.0019
Poisson,45.16,0.9911,0.083,0.0019
Poisson,45.67,0.9915,0.0785,0.0019
Poisson,42.65,0.9901,0.0985,0.0019
Poisson,44.09,0.9914,0.0946,0.0019
Poisson,45.78,0.992,0.0799,0.0019
Poisson,43.3,0.9891,0.1095,0.0019
Poisson,42.41,0.9896,0.1039,0.0019
Poisson,46.84,0.9941,0.0665,0.0019
Poisson,43.14,0.9841,0.1202,0.0023
Poisson,44.3,0.9914,0.0921,0.0026
Poisson,43.22,0.9888,0.1181,0.0018
Poisson,44.23,0.9903,0.0983,0.0018
Poisson,46.61,0.992,0.0665,0.0018
Poisson,47.02,0.993,0.0775,0.0019
Poisson,46.41,0.9925,0.0829,0.0019
Poisson,43.74,0.9896,0.1033,0.0026
Poisson,47.08,0.9943,0.0654,0.0019
Poisson,43.64,0.9939,0.058,0.0019
Poisson,43.96,0.9909,0.09,0.0019
Poisson,45.3,0.9915,0.0817,0.0019
Poisson,44.09,0.9907,0.0965,0.0019
Poisson,45.6,0.9917,0.0743,0.0019
Poisson,46.26,0.9935,0.0573,0.0019
Poisson,44.0,0.9896,0.0996,0.0018
Poisson,45.93,0.9931,0.0756,0.0019
Poisson,43.63,0.9888,0.1053,0.0018
Poisson,42.68,0.9848,0.1284,0.0019
Poisson,42.91,0.9844,0.1239,0.0019
Poisson,45.72,0.991,0.0749,0.0018
Poisson,43.31,0.9891,0.1096,0.0018
Poisson,44.6,0.9894,0.1088,0.0019
Poisson,42.7,0.9907,0.0971,0.0018
Poisson,45.54,0.9918,0.0744,0.0019
Poisson,46.81,0.9931,0.0805,0.0019
Poisson,45.64,0.9925,0.0795,0.0019
Poisson,46.6,0.9933,0.0619,0.0019
Poisson,40.7,0.9935,0.0553,0.0019
Poisson,45.29,0.9914,0.0994,0.0018
Poisson,44.07,0.9898,0.0967,0.0019
Poisson,46.02,0.9926,0.0915,0.0018
Poisson,43.16,0.991,0.0907,0.0019
Poisson,44.04,0.9943,0.0536,0.0018
Poisson,44.58,0.9907,0.0914,0.0019
Poisson,43.81,0.9908,0.0931,0.0018
Poisson,44.35,0.9897,0.111,0.0019
Poisson,44.87,0.9917,0.0884,0.0019
Poisson,44.9,0.9917,0.093,0.0019
Poisson,45.89,0.9922,0.0771,0.0021
Poisson,43.96,0.9909,0.1055,0.0019
Poisson,45.99,0.9924,0.0776,0.0022
Poisson,42.77,0.9909,0.095,0.002
Poisson,44.52,0.9909,0.0976,0.0019
Poisson,45.69,0.9923,0.08,0.0018
Poisson,43.81,0.9898,0.1021,0.0019
Poisson,46.96,0.9919,0.065,0.0019
Poisson,45.95,0.9926,0.0914,0.0019
Poisson,44.54,0.989,0.1074,0.0019
Poisson,46.85,0.9931,0.0704,0.0021
Poisson,43.58,0.9909,0.0842,0.0019
Poisson,47.01,0.9929,0.0594,0.0018
Poisson,43.62,0.9909,0.0982,0.0019
Poisson,44.74,0.9923,0.0945,0.002
Poisson,46.06,0.9914,0.0747,0.0019
Poisson,45.17,0.9926,0.0898,0.0019
Poisson,44.94,0.9913,0.0851,0.0018
Poisson,44.55,0.9904,0.092,0.0019
Poisson,44.72,0.9925,0.0836,0.0018
Poisson,47.68,0.9931,0.0594,0.0018
Poisson,48.23,0.9955,0.0625,0.0019
Poisson,45.11,0.9919,0.0839,0.0019
Poisson,44.58,0.9917,0.0986,0.0019
Poisson,45.31,0.9893,0.0864,0.0019
Poisson,45.26,0.9914,0.0833,0.0019
Poisson,45.51,0.9917,0.0766,0.0019
Poisson,44.13,0.992,0.103,0.002
Poisson,45.53,0.9937,0.0619,0.0019
Poisson,45.98,0.9924,0.0805,0.002
Poisson,45.99,0.9902,0.0654,0.0019
Poisson,45.35,0.9918,0.0542,0.0019
Poisson,46.58,0.991,0.0653,0.0019
Poisson,44.68,0.9914,0.0857,0.0019
Poisson,47.18,0.9922,0.0621,0.002
Poisson,44.81,0.9916,0.0855,0.0021
Poisson,43.26,0.9863,0.1175,0.0019
Poisson,45.65,0.99,0.099,0.0018
Poisson,43.18,0.9911,0.0889,0.0018
Poisson,46.96,0.9932,0.0683,0.0019
Poisson,42.67,0.9839,0.1256,0.0019
Poisson,47.61,0.9929,0.0605,0.0019
Poisson,43.49,0.9907,0.1016,0.0019
Poisson,47.23,0.9924,0.0622,0.0019
Poisson,47.11,0.9934,0.0658,0.0019
Poisson,44.26,0.9858,0.1076,0.0019
Poisson,45.51,0.9916,0.0807,0.0019
Poisson,46.06,0.9916,0.0578,0.0019
Poisson,44.68,0.9911,0.0894,0.0019
Poisson,46.53,0.9911,0.0686,0.0019
Poisson,45.68,0.9917,0.0716,0.0019
Poisson,45.63,0.9918,0.0759,0.0019
Poisson,45.81,0.9922,0.0882,0.0019
Poisson,45.82,0.9929,0.0857,0.0019
Poisson,47.79,0.9949,0.061,0.0019
Poisson,46.14,0.9946,0.0696,0.0019
Poisson,45.13,0.9903,0.0991,0.0019
Poisson,45.64,0.9926,0.0919,0.0019
Poisson,43.19,0.9889,0.1185,0.0019
Poisson,44.22,0.9899,0.0939,0.0018
Poisson,45.78,0.9923,0.0775,0.0018
Poisson,44.3,0.9893,0.1102,0.0019
Poisson,44.32,0.9918,0.1002,0.0019
Poisson,47.32,0.9941,0.0747,0.0018
Poisson,46.32,0.9913,0.0684,0.0019
Poisson,43.38,0.9896,0.1125,0.0019
Poisson,45.49,0.9912,0.0825,0.0019
Poisson,43.34,0.9892,0.1091,0.0019
Poisson,44.33,0.989,0.1091,0.0019
Poisson,45.37,0.9914,0.0814,0.0018
Poisson,44.81,0.9886,0.0851,0.0019
Poisson,46.24,0.9925,0.0706,0.0019
Poisson,44.42,0.9911,0.0953,0.002
Poisson,45.74,0.9914,0.0772,0.0019
Poisson,43.71,0.9867,0.1124,0.0019
Poisson,43.39,0.9911,0.0994,0.0019
Poisson,43.14,0.9892,0.1172,0.0019
Poisson,44.8,0.9918,0.0836,0.0019
Poisson,45.82,0.9919,0.0739,0.0019
Poisson,44.52,0.9916,0.0892,0.0019
Poisson,44.85,0.9911,0.0998,0.0019
Poisson,41.98,0.9927,0.1281,0.0018
Poisson,45.66,0.9914,0.081,0.0018
Poisson,42.12,0.9924,0.1284,0.0019
Poisson,43.3,0.9875,0.1112,0.0019
Poisson,44.31,0.9924,0.1125,0.0019
Poisson,46.16,0.992,0.0966,0.0019
Poisson,46.87,0.9924,0.0904,0.0019
Poisson,46.67,0.9923,0.091,0.0019
Poisson,42.37,0.9917,0.1153,0.0019
Poisson,47.25,0.9952,0.0819,0.0019
Poisson,49.27,0.995,0.0772,0.0019
Poisson,44.92,0.9945,0.1052,0.0019
Poisson,43.1,0.9901,0.1066,0.0019
Poisson,46.37,0.9954,0.1028,0.0018
Poisson,45.16,0.9941,0.1239,0.0019
Poisson,42.31,0.9918,0.1203,0.0019
Poisson,49.29,0.9951,0.0747,0.0019
Poisson,42.62,0.9928,0.1192,0.0019
Poisson,45.03,0.9914,0.0973,0.0019
Poisson,45.79,0.992,0.0921,0.0019
Poisson,44.29,0.9907,0.1138,0.0019
Poisson,44.34,0.991,0.1125,0.0019
Poisson,44.18,0.9898,0.1124,0.0019
Poisson,42.65,0.993,0.1203,0.0019
Poisson,45.2,0.9934,0.1056,0.0019
Poisson,44.4,0.9928,0.094,0.0019
Poisson,42.19,0.9921,0.1268,0.0019
Poisson,45.0,0.9944,0.1072,0.0019
Poisson,45.07,0.9936,0.1064,0.0019
Poisson,44.24,0.9907,0.1141,0.0019
Poisson,47.4,0.996,0.0945,0.0018
Poisson,46.61,0.994,0.0795,0.0018
Poisson,44.15,0.9941,0.1006,0.0019
Poisson,45.81,0.992,0.0913,0.0019
Poisson,42.37,0.9856,0.1209,0.0018
Poisson,43.35,0.9926,0.1114,0.0018
Poisson,46.1,0.9918,0.0827,0.0019
Poisson,42.29,0.9918,0.1205,0.0019
Poisson,44.89,0.9943,0.1097,0.0019
Poisson,45.59,0.9931,0.1087,0.002
Poisson,42.29,0.9916,0.1192,0.0019
Poisson,44.52,0.9928,0.0933,0.0019
Poisson,42.22,0.9925,0.1253,0.0018
Poisson,47.25,0.994,0.0896,0.0018
Poisson,42.96,0.9926,0.1248,0.0019
Poisson,45.22,0.9904,0.0987,0.0019
Poisson,43.96,0.9907,0.0957,0.0019
Poisson,42.15,0.9927,0.1275,0.0019
Poisson,42.24,0.9917,0.1204,0.0019
Poisson,48.31,0.9959,0.0839,0.0018
Poisson,43.24,0.9949,0.1101,0.0018
Poisson,43.63,0.9898,0.1022,0.0019
Poisson,42.15,0.9917,0.1228,0.0019
Poisson,45.11,0.9946,0.1025,0.0019
Poisson,45.03,0.9931,0.0941,0.0018
Poisson,42.96,0.9873,0.1162,0.0019
Poisson,46.66,0.9941,0.0921,0.0019
Poisson,45.19,0.9902,0.0987,0.0019
Poisson,46.38,0.9918,0.0744,0.0019
Poisson,45.11,0.9899,0.1006,0.0019
Poisson,46.78,0.9943,0.0772,0.0019
Poisson,45.7,0.9917,0.0916,0.0019
Poisson,45.31,0.9944,0.1022,0.0019
Poisson,43.84,0.9896,0.1066,0.0021
Poisson,44.98,0.9941,0.0912,0.0018
Poisson,46.8,0.992,0.0902,0.0019
Poisson,41.86,0.9936,0.1117,0.0019
Poisson,44.3,0.9924,0.1124,0.0019
Poisson,41.99,0.9916,0.1248,0.0019
Poisson,46.74,0.9928,0.0944,0.0019
Poisson,44.28,0.9935,0.1024,0.0019
Poisson,44.36,0.9898,0.0906,0.0019
Poisson,45.08,0.9899,0.0992,0.0019
Poisson,44.92,0.9939,0.124,0.0019
Poisson,45.86,0.9916,0.0809,0.0019
Poisson,49.12,0.9948,0.0781,0.0019
Poisson,42.09,0.9929,0.1298,0.0019
Poisson,42.15,0.9926,0.1265,0.0019
Poisson,45.05,0.9945,0.1029,0.0018
Poisson,42.41,0.9921,0.1235,0.0019
Poisson,45.52,0.9912,0.083,0.0019
Poisson,44.42,0.9922,0.114,0.0019
Poisson,46.96,0.9933,0.0768,0.0019
Poisson,44.41,0.9942,0.1001,0.0019
Poisson,42.3,0.9917,0.1225,0.002
Poisson,47.48,0.9949,0.055,0.0018
Poisson,45.25,0.9902,0.0972,0.0019
Poisson,42.2,0.9919,0.1215,0.0018
Poisson,45.98,0.993,0.0758,0.0019
Poisson,47.36,0.9958,0.0946,0.0019
Poisson,44.89,0.9942,0.1097,0.0019
Poisson,42.28,0.9919,0.1209,0.0019
Poisson,48.0,0.9936,0.0709,0.0019
Poisson,45.95,0.9929,0.0898,0.0019
Poisson,47.87,0.9959,0.0889,0.0019
Poisson,42.84,0.9918,0.1044,0.0019
Poisson,49.36,0.995,0.0753,0.0019
Poisson,44.93,0.9945,0.1046,0.0019
Poisson,44.51,0.993,0.0897,0.0019
Poisson,44.31,0.9899,0.0908,0.0019
Poisson,44.88,0.9941,0.1097,0.0018
Poisson,44.84,0.9927,0.111,0.0019
Poisson,45.09,0.9941,0.1247,0.0019
Poisson,44.52,0.993,0.0923,0.0019
Poisson,43.97,0.9921,0.0976,0.0019
Poisson,46.13,0.9946,0.1133,0.0019
Poisson,42.21,0.9929,0.1279,0.0019
Poisson,45.34,0.9912,0.0842,0.0018
Poisson,47.51,0.9955,0.0803,0.0021
Poisson,43.62,0.9902,0.1009,0.0021
Poisson,45.91,0.9917,0.08,0.0022
Poisson,44.31,0.9926,0.0937,0.0024
Poisson,46.75,0.9932,0.0831,0.0022
Poisson,47.55,0.996,0.0922,0.0022
Poisson,42.05,0.9925,0.1292,0.0025
Poisson,44.86,0.994,0.1041,0.0026
Poisson,44.59,0.9938,0.1041,0.0024
Poisson,46.7,0.9924,0.0914,0.0023
Poisson,43.98,0.992,0.0988,0.0027
Poisson,43.03,0.9873,0.1173,0.0027
Poisson,45.06,0.9898,0.1008,0.0027
Poisson,47.21,0.9942,0.0886,0.0027
Poisson,46.45,0.9931,0.0836,0.0026
Poisson,45.79,0.9918,0.09,0.0027
Poisson,44.39,0.991,0.112,0.0027
Poisson,42.82,0.993,0.1164,0.0027
Poisson,45.46,0.9912,0.084,0.0027
Poisson,45.99,0.9918,0.087,0.0027
Poisson,45.29,0.9921,0.0847,0.0027
Poisson,44.76,0.9915,0.095,0.0027
Poisson,45.17,0.993,0.1001,0.0027
Poisson,44.97,0.9903,0.0969,0.0027
Poisson,45.32,0.9909,0.1021,0.0027
Poisson,49.14,0.9934,0.0507,0.0027
Poisson,45.56,0.9916,0.0798,0.0027
Poisson,45.93,0.992,0.0776,0.0027
Poisson,44.29,0.9906,0.1019,0.0027
Poisson,47.12,0.9945,0.0581,0.0027
Poisson,45.56,0.9923,0.0776,0.0027
Poisson,44.58,0.9926,0.0985,0.0027
Poisson,45.43,0.9927,0.0761,0.0027
Poisson,46.08,0.9902,0.104,0.0027
Poisson,45.3,0.9901,0.096,0.0027
Poisson,45.5,0.9912,0.0931,0.0027
Poisson,44.37,0.9927,0.1023,0.0027
Poisson,44.77,0.9899,0.0974,0.0027
Poisson,44.89,0.9917,0.0968,0.0027
Poisson,45.92,0.9917,0.0756,0.0027
Poisson,43.26,0.9915,0.1176,0.0027
Poisson,45.57,0.9932,0.0848,0.0027
Poisson,45.6,0.9933,0.112,0.0027
Poisson,43.68,0.9904,0.0993,0.0027
Poisson,45.94,0.9918,0.0857,0.0027
Poisson,45.7,0.9929,0.0805,0.0027
Poisson,45.84,0.993,0.0695,0.0027
Poisson,48.12,0.9932,0.0652,0.0027
Poisson,46.29,0.9923,0.09,0.0027
Poisson,46.35,0.9927,0.0892,0.0027
Poisson,44.99,0.9926,0.0968,0.0027
Poisson,45.99,0.9927,0.0763,0.0027
Poisson,45.02,0.9915,0.0916,0.0027
Poisson,46.29,0.9925,0.0728,0.0027
Poisson,46.17,0.9917,0.0782,0.0027
Poisson,45.31,0.9905,0.0941,0.0027
Poisson,45.87,0.99,0.0823,0.0027
Poisson,45.26,0.994,0.0929,0.0027
Poisson,45.33,0.9935,0.1013,0.0027
Poisson,44.88,0.994,0.0969,0.0027
Poisson,48.46,0.9928,0.0618,0.0027
Poisson,44.49,0.9925,0.092,0.0027
Poisson,46.25,0.9908,0.0763,0.0027
Poisson,44.82,0.9892,0.0927,0.0027
Poisson,45.59,0.9928,0.0818,0.0019
Poisson,45.63,0.9918,0.0943,0.0019
Poisson,43.99,0.9905,0.108,0.0019
Poisson,46.25,0.9944,0.077,0.0019
Poisson,46.44,0.9928,0.1,0.0019
Poisson,45.55,0.9912,0.0898,0.0018
Poisson,45.01,0.9926,0.1095,0.0019
Poisson,45.44,0.9907,0.0981,0.0018
Poisson,46.64,0.9915,0.077,0.0019
Poisson,44.55,0.9917,0.0842,0.0019
Poisson,43.83,0.9918,0.104,0.0019
Poisson,46.58,0.9942,0.0709,0.0019
Poisson,45.06,0.9894,0.0935,0.0019
Poisson,45.44,0.9943,0.1024,0.0018
Poisson,50.07,0.9955,0.0577,0.0019
Poisson,44.5,0.9893,0.0984,0.0019
Poisson,47.84,0.993,0.0771,0.0019
Poisson,45.18,0.99,0.0906,0.0019
Poisson,45.12,0.9917,0.0861,0.0019
Poisson,45.14,0.9921,0.0894,0.0019
Poisson,45.0,0.9898,0.1057,0.0019
Poisson,46.79,0.9922,0.0631,0.0019
Poisson,48.23,0.9926,0.0652,0.0019
Poisson,45.26,0.9925,0.0926,0.0019
Poisson,45.09,0.9908,0.0966,0.0019
Poisson,48.45,0.994,0.0483,0.0019
Poisson,45.48,0.9921,0.0768,0.0019
Poisson,44.88,0.9908,0.1037,0.0019
Poisson,44.32,0.9911,0.0903,0.0019
Poisson,45.41,0.9908,0.0991,0.002
Poisson,44.83,0.9921,0.0892,0.002
Poisson,45.37,0.9943,0.0877,0.0019
Poisson,44.73,0.9934,0.1081,0.0019
Poisson,44.38,0.9925,0.094,0.0019
Poisson,44.51,0.9912,0.1039,0.0019
Poisson,45.36,0.992,0.0914,0.0019
Poisson,46.1,0.9902,0.1002,0.0019
Poisson,44.12,0.9899,0.1084,0.0019
Poisson,43.9,0.9898,0.1081,0.0019
Poisson,46.37,0.9928,0.0881,0.0019
Poisson,44.27,0.9907,0.0934,0.0019
Poisson,44.34,0.9899,0.1037,0.0019
Poisson,44.32,0.9913,0.1051,0.0019
Poisson,45.84,0.9909,0.0875,0.0019
Poisson,44.18,0.9923,0.115,0.0019
Poisson,43.64,0.9941,0.1054,0.0019
Poisson,44.34,0.9917,0.0932,0.0019
Poisson,44.6,0.9915,0.0922,0.002
Poisson,44.38,0.9913,0.1051,0.0019
Poisson,44.39,0.9891,0.0999,0.0019
Poisson,46.81,0.9932,0.0727,0.0027
Poisson,45.04,0.9914,0.0969,0.0027
Poisson,45.73,0.9908,0.0866,0.0027
Poisson,44.65,0.9911,0.1015,0.0018
Poisson,46.2,0.9912,0.0906,0.0019
Poisson,43.61,0.9908,0.0915,0.0019
Poisson,46.46,0.9927,0.0726,0.0019
Poisson,44.38,0.9902,0.1037,0.0019
Poisson,45.19,0.992,0.0873,0.002
Poisson,45.25,0.9943,0.1022,0.0019
Poisson,45.58,0.9932,0.0995,0.0019
Poisson,45.59,0.9916,0.0832,0.0019
Poisson,46.11,0.9917,0.0814,0.0019
Poisson,45.37,0.9931,0.0814,0.0019
Poisson,44.2,0.9887,0.1042,0.0019
Poisson,45.05,0.9933,0.0905,0.0019
Poisson,43.74,0.9911,0.1033,0.0019
Poisson,45.75,0.9919,0.0631,0.0018
Poisson,44.7,0.9931,0.0874,0.0019
Poisson,44.29,0.9932,0.1028,0.002
Poisson,46.15,0.9925,0.0834,0.0019
Poisson,45.83,0.9928,0.0827,0.0019
Poisson,44.76,0.9922,0.0981,0.0019
Poisson,45.59,0.9909,0.0911,0.0019
Poisson,43.84,0.9897,0.1026,0.0019
Poisson,45.36,0.9914,0.0843,0.0019
Poisson,44.41,0.9903,0.097,0.0018
Poisson,44.48,0.9927,0.098,0.0019
Poisson,45.82,0.9911,0.0958,0.0019
Poisson,45.69,0.993,0.0833,0.0019
Poisson,44.21,0.9917,0.1055,0.0018
Poisson,43.97,0.9891,0.1151,0.0018
Poisson,44.92,0.9924,0.0931,0.0018
Poisson,44.76,0.9892,0.0739,0.0018
Poisson,44.61,0.9928,0.0943,0.0018
Poisson,43.73,0.9917,0.1067,0.0019
Poisson,44.29,0.9897,0.1019,0.0019
Poisson,46.27,0.991,0.0834,0.0018
Poisson,44.17,0.9902,0.102,0.0018
Poisson,45.39,0.9944,0.106,0.0018
Poisson,44.08,0.9902,0.1045,0.0019
Poisson,45.74,0.9931,0.0887,0.0019
Poisson,44.07,0.9887,0.082,0.0019
Poisson,44.22,0.9862,0.0999,0.0018
Poisson,44.2,0.9911,0.0954,0.002
Poisson,45.16,0.9924,0.0901,0.0018
Poisson,45.55,0.9905,0.0973,0.0018
Poisson,44.99,0.9937,0.1061,0.0019
Poisson,46.16,0.993,0.0644,0.0019
Poisson,46.78,0.9926,0.0785,0.0019
Poisson,45.27,0.9922,0.094,0.0019
Poisson,44.9,0.9913,0.0964,0.0019
Poisson,47.05,0.9925,0.0761,0.0019
Poisson,44.41,0.9922,0.0986,0.0019
Poisson,44.94,0.9927,0.099,0.0019
Poisson,44.27,0.9916,0.0976,0.0019
Poisson,45.4,0.9912,0.095,0.0019
Poisson,45.82,0.9933,0.0704,0.0018
Poisson,46.2,0.9938,0.0825,0.0019
Poisson,46.05,0.9926,0.0925,0.0019
Poisson,45.67,0.9923,0.092,0.0018
Poisson,45.24,0.9927,0.0907,0.0019
Poisson,46.5,0.9908,0.076,0.0019
Poisson,43.99,0.9917,0.099,0.0019
Poisson,45.43,0.9926,0.089,0.0019
Poisson,44.35,0.9917,0.1007,0.0019
Poisson,45.28,0.992,0.112,0.0018
Poisson,45.19,0.992,0.0926,0.002
Poisson,46.13,0.9924,0.09,0.0019
Poisson,46.01,0.9919,0.0812,0.0019
Poisson,45.06,0.9953,0.0985,0.0019
Poisson,46.21,0.9921,0.065,0.0018
Poisson,45.32,0.9906,0.0932,0.0019
Poisson,46.75,0.9925,0.0795,0.0019
Poisson,45.31,0.9912,0.0945,0.0019
Poisson,44.84,0.9914,0.1,0.0019
Poisson,44.64,0.9887,0.0793,0.0019
Poisson,44.13,0.9897,0.1163,0.0018
Poisson,44.01,0.9922,0.1093,0.0019
Poisson,45.62,0.9941,0.1044,0.0019
Poisson,43.6,0.9911,0.1099,0.0019
Poisson,44.86,0.9921,0.1035,0.0018
Poisson,45.09,0.992,0.0973,0.0018
Poisson,45.46,0.9916,0.0935,0.0019
Poisson,44.13,0.9908,0.1034,0.002
Poisson,44.16,0.9925,0.0969,0.0019
Poisson,44.85,0.9909,0.0924,0.0024
Poisson,44.85,0.9914,0.097,0.0019
Poisson,44.84,0.9876,0.0994,0.0019
Poisson,44.83,0.991,0.0942,0.0019
Poisson,46.3,0.9932,0.0831,0.0018
Poisson,43.88,0.9926,0.1105,0.0019
Poisson,44.39,0.9904,0.0979,0.0019
Poisson,46.36,0.9924,0.0769,0.0019
Poisson,46.73,0.9926,0.0796,0.0019
Poisson,44.78,0.989,0.0728,0.0019
Poisson,43.6,0.9873,0.1146,0.0019
Poisson,45.47,0.9893,0.1022,0.0019
Poisson,44.32,0.9929,0.0978,0.0018
Poisson,46.07,0.9904,0.084,0.0019
Poisson,43.41,0.9918,0.1058,0.0019
Poisson,45.02,0.9929,0.0924,0.0018
Poisson,44.14,0.9894,0.1162,0.0019
Poisson,44.63,0.9923,0.0939,0.0018
Poisson,46.1,0.9935,0.0883,0.0019
Poisson,42.93,0.9896,0.1095,0.0019
Poisson,45.85,0.9861,0.0761,0.0019
Poisson,44.33,0.989,0.1121,0.0019
Poisson,45.61,0.9943,0.0958,0.0019
Poisson,45.8,0.9931,0.0714,0.0019
