Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
SaltPepper,39.64,0.9981,0.1626,0.0018
SaltPepper,38.5,0.998,0.1615,0.0018
SaltPepper,39.52,0.9981,0.162,0.0018
SaltPepper,40.01,0.9983,0.1613,0.0018
SaltPepper,39.33,0.9984,0.1638,0.0018
SaltPepper,39.82,0.9981,0.1691,0.0018
SaltPepper,39.79,0.9982,0.1686,0.0018
SaltPepper,39.63,0.9983,0.166,0.0018
SaltPepper,39.87,0.9983,0.1569,0.0018
SaltPepper,39.71,0.9986,0.1567,0.0018
SaltPepper,39.7,0.9981,0.1705,0.0018
SaltPepper,39.62,0.9985,0.1609,0.0018
SaltPepper,39.69,0.9986,0.1554,0.0018
SaltPepper,39.68,0.9982,0.1693,0.0018
SaltPepper,39.79,0.9986,0.1584,0.0018
SaltPepper,39.93,0.9982,0.1607,0.0019
SaltPepper,39.96,0.9984,0.1591,0.0018
SaltPepper,39.54,0.9984,0.1622,0.0018
SaltPepper,39.23,0.9983,0.1631,0.0018
SaltPepper,39.84,0.9983,0.1649,0.0018
SaltPepper,39.45,0.9983,0.1605,0.0018
SaltPepper,40.04,0.9983,0.1651,0.0018
SaltPepper,39.5,0.9983,0.166,0.0018
SaltPepper,39.91,0.9982,0.1621,0.0018
SaltPepper,39.77,0.9983,0.164,0.0018
SaltPepper,40.12,0.9984,0.1611,0.0018
SaltPepper,39.53,0.9983,0.1662,0.0018
SaltPepper,39.94,0.9985,0.1585,0.0018
SaltPepper,39.74,0.9982,0.1703,0.0018
SaltPepper,39.35,0.9981,0.1676,0.0018
SaltPepper,39.85,0.9984,0.1636,0.0019
SaltPepper,39.81,0.9984,0.161,0.0018
SaltPepper,39.84,0.9983,0.1577,0.0018
SaltPepper,39.72,0.9981,0.1689,0.0018
SaltPepper,39.58,0.9985,0.1614,0.0018
SaltPepper,39.71,0.9986,0.1589,0.0018
SaltPepper,39.58,0.9983,0.1619,0.0018
SaltPepper,39.04,0.9983,0.1596,0.0019
SaltPepper,39.64,0.9983,0.1641,0.0018
SaltPepper,39.89,0.9984,0.156,0.0018
SaltPepper,39.27,0.9981,0.1601,0.0018
SaltPepper,39.86,0.9983,0.1563,0.0019
SaltPepper,39.54,0.9983,0.1638,0.0018
SaltPepper,39.31,0.998,0.1653,0.0018
SaltPepper,40.05,0.9983,0.1668,0.0018
SaltPepper,39.81,0.9982,0.1653,0.0018
SaltPepper,39.6,0.9981,0.1685,0.0018
SaltPepper,39.54,0.9981,0.1752,0.0018
SaltPepper,39.98,0.9983,0.1568,0.0019
SaltPepper,39.7,0.9984,0.165,0.0018
SaltPepper,39.59,0.9982,0.1647,0.0018
SaltPepper,39.75,0.9983,0.1631,0.0018
SaltPepper,39.68,0.9983,0.1658,0.0018
SaltPepper,39.11,0.9977,0.1691,0.0018
SaltPepper,39.68,0.9984,0.1624,0.0018
SaltPepper,39.57,0.9985,0.1602,0.0018
SaltPepper,39.67,0.9984,0.1637,0.0019
SaltPepper,39.58,0.9982,0.1595,0.0018
SaltPepper,39.84,0.9985,0.1625,0.0018
SaltPepper,39.59,0.9983,0.1664,0.0018
SaltPepper,39.71,0.9984,0.1618,0.0018
SaltPepper,39.86,0.9985,0.1625,0.0018
SaltPepper,39.81,0.9983,0.1569,0.0018
SaltPepper,39.92,0.9982,0.1601,0.0018
SaltPepper,39.87,0.9982,0.1671,0.0018
SaltPepper,39.69,0.9986,0.1573,0.0018
SaltPepper,39.21,0.9977,0.1713,0.0018
SaltPepper,39.95,0.9984,0.1606,0.0019
SaltPepper,39.98,0.998,0.1645,0.0018
SaltPepper,39.59,0.998,0.1636,0.0018
SaltPepper,39.41,0.9979,0.1693,0.0018
SaltPepper,39.77,0.9979,0.1726,0.0018
SaltPepper,39.55,0.9981,0.1685,0.0019
SaltPepper,39.62,0.9978,0.1726,0.0018
SaltPepper,39.78,0.9979,0.1726,0.0018
SaltPepper,39.62,0.9978,0.1728,0.0019
SaltPepper,39.78,0.9982,0.1703,0.0018
SaltPepper,39.57,0.9981,0.1683,0.0019
SaltPepper,39.58,0.998,0.1641,0.0018
SaltPepper,39.63,0.998,0.1633,0.0018
SaltPepper,39.79,0.998,0.1666,0.0018
SaltPepper,39.53,0.9984,0.1641,0.0018
SaltPepper,40.01,0.998,0.164,0.0018
SaltPepper,39.58,0.998,0.1644,0.0018
SaltPepper,39.81,0.998,0.1657,0.0019
SaltPepper,39.15,0.9981,0.1605,0.0018
SaltPepper,38.06,0.9976,0.1646,0.0018
SaltPepper,39.41,0.9979,0.1692,0.0018
SaltPepper,39.62,0.9978,0.1728,0.0018
SaltPepper,38.61,0.998,0.1552,0.0018
SaltPepper,38.54,0.998,0.156,0.0018
SaltPepper,39.57,0.9977,0.1675,0.0018
SaltPepper,39.62,0.9981,0.1676,0.0018
SaltPepper,39.78,0.9979,0.1725,0.0018
SaltPepper,39.53,0.9983,0.168,0.0018
SaltPepper,39.88,0.9976,0.1664,0.0019
SaltPepper,39.87,0.9977,0.1666,0.0018
SaltPepper,39.54,0.9979,0.1757,0.0018
SaltPepper,39.64,0.9978,0.1667,0.0018
SaltPepper,39.6,0.9984,0.1586,0.0018
SaltPepper,39.55,0.9981,0.1638,0.0019
SaltPepper,39.41,0.998,0.1682,0.0018
SaltPepper,39.51,0.9981,0.1641,0.0018
SaltPepper,39.78,0.9979,0.1728,0.0018
SaltPepper,39.26,0.9979,0.1703,0.0019
SaltPepper,39.73,0.9981,0.1694,0.0018
SaltPepper,39.4,0.9979,0.169,0.0018
SaltPepper,39.57,0.9982,0.1616,0.0018
SaltPepper,39.56,0.9977,0.1674,0.0018
SaltPepper,39.79,0.998,0.1658,0.0018
SaltPepper,39.56,0.9981,0.1685,0.0019
SaltPepper,39.16,0.9981,0.1605,0.0018
SaltPepper,39.58,0.9977,0.1674,0.0018
SaltPepper,39.59,0.9977,0.1664,0.0018
SaltPepper,39.58,0.9981,0.1682,0.0018
SaltPepper,39.7,0.9982,0.1628,0.0018
SaltPepper,39.56,0.9977,0.1676,0.0018
SaltPepper,39.79,0.9979,0.1726,0.0018
SaltPepper,39.57,0.9982,0.1613,0.0018
SaltPepper,39.62,0.9978,0.1666,0.0018
SaltPepper,39.94,0.9981,0.1668,0.0018
SaltPepper,39.17,0.9982,0.1611,0.0019
SaltPepper,39.27,0.9984,0.1597,0.0018
SaltPepper,39.52,0.9979,0.1751,0.0018
SaltPepper,39.58,0.9982,0.1611,0.0018
SaltPepper,39.58,0.9982,0.1616,0.0018
SaltPepper,39.88,0.998,0.1639,0.0018
SaltPepper,39.26,0.998,0.1644,0.0019
SaltPepper,39.62,0.9982,0.1608,0.0018
SaltPepper,39.19,0.9981,0.1645,0.0018
SaltPepper,39.56,0.9981,0.1684,0.0018
SaltPepper,38.05,0.9976,0.1646,0.0018
SaltPepper,38.03,0.9976,0.1648,0.0018
SaltPepper,39.67,0.9978,0.1715,0.0019
SaltPepper,40.01,0.998,0.1639,0.0019
SaltPepper,39.76,0.9981,0.1705,0.0018
SaltPepper,39.54,0.9981,0.164,0.0018
SaltPepper,39.36,0.9978,0.1691,0.0018
SaltPepper,39.73,0.9982,0.1619,0.0019
SaltPepper,39.88,0.9976,0.1662,0.0018
SaltPepper,39.57,0.9978,0.1736,0.0018
SaltPepper,39.25,0.9984,0.1604,0.0018
SaltPepper,39.85,0.9983,0.1667,0.0018
SaltPepper,39.51,0.9979,0.1754,0.0018
SaltPepper,39.47,0.9979,0.1695,0.0018
SaltPepper,39.55,0.9982,0.1623,0.0018
SaltPepper,39.2,0.998,0.1638,0.0019
SaltPepper,39.89,0.9976,0.1662,0.0019
SaltPepper,39.69,0.9981,0.1718,0.0019
SaltPepper,39.63,0.9978,0.1666,0.0018
SaltPepper,39.1,0.9981,0.1588,0.0019
SaltPepper,39.42,0.9979,0.1693,0.0019
SaltPepper,39.57,0.9981,0.1683,0.0019
SaltPepper,39.29,0.9984,0.1593,0.0019
SaltPepper,39.88,0.9976,0.166,0.0019
SaltPepper,39.6,0.9978,0.173,0.0018
SaltPepper,39.87,0.9976,0.167,0.0019
SaltPepper,39.12,0.9982,0.1575,0.0018
SaltPepper,39.8,0.9982,0.1659,0.0018
SaltPepper,39.61,0.9984,0.1581,0.0018
SaltPepper,39.98,0.998,0.1647,0.0018
SaltPepper,39.89,0.9976,0.1662,0.0019
SaltPepper,39.76,0.9981,0.1701,0.0018
SaltPepper,39.84,0.998,0.1646,0.0019
SaltPepper,38.79,0.998,0.1596,0.0018
SaltPepper,39.83,0.9982,0.1684,0.0018
SaltPepper,39.06,0.9982,0.1591,0.0018
SaltPepper,39.56,0.9977,0.1675,0.0018
SaltPepper,39.86,0.998,0.1708,0.0018
SaltPepper,39.65,0.9978,0.1661,0.0018
SaltPepper,39.3,0.9979,0.1701,0.0018
SaltPepper,39.54,0.9979,0.1762,0.0018
SaltPepper,39.73,0.998,0.1672,0.0018
SaltPepper,39.31,0.9979,0.1697,0.0018
SaltPepper,39.8,0.9981,0.1707,0.0018
SaltPepper,39.7,0.9982,0.1628,0.0019
SaltPepper,39.79,0.998,0.1668,0.0018
SaltPepper,39.56,0.9977,0.1672,0.0018
SaltPepper,39.77,0.9979,0.1728,0.0018
SaltPepper,39.19,0.9981,0.1628,0.0018
SaltPepper,38.02,0.9976,0.1649,0.0018
SaltPepper,39.56,0.9981,0.1637,0.0018
SaltPepper,39.79,0.9979,0.1727,0.0018
SaltPepper,39.09,0.9981,0.1608,0.0018
SaltPepper,39.84,0.9983,0.1568,0.002
SaltPepper,39.08,0.9981,0.1594,0.0018
SaltPepper,39.56,0.9977,0.1682,0.0018
SaltPepper,39.86,0.998,0.1668,0.0019
SaltPepper,39.61,0.9984,0.1581,0.0018
SaltPepper,39.53,0.9979,0.1752,0.0018
SaltPepper,38.04,0.9976,0.1648,0.0018
SaltPepper,39.26,0.9984,0.16,0.0018
SaltPepper,39.62,0.9978,0.1664,0.0019
SaltPepper,39.6,0.9984,0.1594,0.0019
SaltPepper,38.04,0.9976,0.1652,0.0018
SaltPepper,39.58,0.9981,0.1636,0.0018
SaltPepper,39.62,0.998,0.1625,0.0018
SaltPepper,39.59,0.9978,0.1733,0.0018
SaltPepper,39.55,0.9977,0.1685,0.0018
SaltPepper,39.62,0.9978,0.1666,0.0018
SaltPepper,39.92,0.9981,0.1687,0.0018
SaltPepper,39.75,0.9982,0.1648,0.002
SaltPepper,39.56,0.9977,0.1688,0.0018
SaltPepper,38.04,0.9976,0.1646,0.0018
SaltPepper,39.72,0.9981,0.1628,0.0018
SaltPepper,39.57,0.9977,0.1675,0.0018
SaltPepper,39.58,0.9976,0.167,0.0018
SaltPepper,39.58,0.9982,0.1617,0.0018
SaltPepper,39.28,0.998,0.1674,0.0018
SaltPepper,39.28,0.9984,0.159,0.0018
SaltPepper,39.94,0.998,0.1709,0.0018
SaltPepper,39.62,0.9977,0.1668,0.0019
SaltPepper,39.19,0.9979,0.166,0.0019
SaltPepper,39.59,0.998,0.1626,0.0018
SaltPepper,39.77,0.9981,0.1689,0.0018
SaltPepper,39.73,0.9982,0.1617,0.0018
SaltPepper,39.58,0.9978,0.1677,0.0018
SaltPepper,39.25,0.9984,0.1603,0.0018
SaltPepper,39.58,0.9984,0.1593,0.0018
SaltPepper,39.44,0.9979,0.1694,0.0018
SaltPepper,39.85,0.9981,0.169,0.0018
SaltPepper,39.55,0.9981,0.1638,0.0018
SaltPepper,39.61,0.9984,0.159,0.0018
Speckle,37.49,0.9672,0.2038,0.0018
Speckle,36.92,0.9589,0.2017,0.0018
Speckle,38.08,0.9454,0.2157,0.0018
Speckle,36.84,0.9585,0.2145,0.002
Speckle,37.18,0.965,0.2098,0.0019
Speckle,37.86,0.9466,0.2161,0.0019
Speckle,37.69,0.959,0.2026,0.0019
Speckle,36.91,0.9398,0.2025,0.002
Speckle,37.13,0.9528,0.2092,0.0019
Speckle,37.54,0.9742,0.2002,0.0019
Speckle,36.77,0.9538,0.2119,0.0019
Speckle,37.6,0.9638,0.2118,0.0018
Speckle,36.96,0.9676,0.2165,0.0018
Speckle,37.3,0.972,0.2017,0.0018
Speckle,37.23,0.9586,0.219,0.0019
Speckle,37.44,0.959,0.206,0.0018
Speckle,36.89,0.9363,0.2231,0.0018
Speckle,37.92,0.9568,0.213,0.0018
Speckle,36.83,0.9564,0.2105,0.0019
Speckle,37.2,0.9711,0.2041,0.0018
Speckle,37.7,0.9418,0.2141,0.0018
Speckle,37.58,0.963,0.1926,0.0019
Speckle,37.6,0.9583,0.2053,0.0018
Speckle,36.83,0.9693,0.2096,0.0018
Speckle,37.81,0.9608,0.2095,0.0019
Speckle,37.0,0.9384,0.2033,0.0019
Speckle,37.39,0.9518,0.2104,0.0018
Speckle,37.58,0.9669,0.2035,0.0018
Speckle,38.44,0.9642,0.2036,0.0018
Speckle,36.76,0.9567,0.2137,0.0019
Speckle,37.22,0.9524,0.2038,0.0019
Speckle,37.69,0.9506,0.2056,0.0018
Speckle,37.65,0.9728,0.2008,0.0019
Speckle,36.88,0.9698,0.2061,0.0019
Speckle,36.87,0.9707,0.2049,0.0018
Speckle,37.52,0.9739,0.1962,0.0018
Speckle,38.44,0.964,0.2036,0.0018
Speckle,36.8,0.9704,0.211,0.0018
Speckle,36.76,0.9743,0.2048,0.0018
Speckle,37.33,0.9617,0.2041,0.0018
Speckle,37.28,0.9602,0.2193,0.0018
Speckle,37.65,0.9428,0.2046,0.0019
Speckle,37.7,0.9605,0.1919,0.0018
Speckle,37.23,0.9647,0.2103,0.0019
Speckle,36.35,0.9594,0.2123,0.0019
Speckle,36.63,0.9564,0.2086,0.0019
Speckle,36.87,0.9646,0.2171,0.0018
Speckle,37.77,0.9753,0.1946,0.002
Speckle,40.15,0.9674,0.1867,0.0018
Speckle,36.91,0.9608,0.211,0.0019
Speckle,37.5,0.9626,0.2165,0.0018
Speckle,36.78,0.9669,0.2055,0.0017
Speckle,36.73,0.9677,0.2073,0.0017
Speckle,36.56,0.9531,0.2208,0.0018
Speckle,37.03,0.9661,0.2074,0.0017
Speckle,36.81,0.9712,0.2104,0.0018
Speckle,36.58,0.9516,0.2048,0.0018
Speckle,38.32,0.9634,0.2086,0.0018
Speckle,36.65,0.9595,0.2066,0.0018
Speckle,36.24,0.9523,0.2082,0.0019
Speckle,37.29,0.9752,0.1989,0.0018
Speckle,36.61,0.9524,0.2168,0.0018
Speckle,37.57,0.9562,0.2051,0.002
Speckle,37.48,0.9788,0.196,0.0018
Speckle,36.73,0.9601,0.2069,0.0018
Speckle,38.26,0.9766,0.1853,0.0018
Speckle,37.02,0.9652,0.215,0.0019
Speckle,37.52,0.9542,0.2105,0.0019
Speckle,37.36,0.9715,0.2015,0.0018
Speckle,37.61,0.9636,0.1949,0.0018
Speckle,38.32,0.9674,0.199,0.0018
Speckle,36.9,0.972,0.201,0.0018
Speckle,36.94,0.9614,0.2124,0.0018
Speckle,37.76,0.9637,0.2068,0.0018
Speckle,37.86,0.9551,0.1968,0.0019
Speckle,37.33,0.9523,0.2179,0.0018
Speckle,37.73,0.9821,0.1909,0.0018
Speckle,38.26,0.9577,0.2074,0.0018
Speckle,37.85,0.963,0.208,0.0019
Speckle,37.74,0.961,0.1968,0.0018
Speckle,36.18,0.9496,0.2115,0.002
Speckle,36.06,0.9587,0.2093,0.0019
Speckle,36.82,0.959,0.2077,0.0018
Speckle,36.7,0.9599,0.2068,0.0018
Speckle,36.95,0.953,0.2034,0.0018
Speckle,37.24,0.9687,0.2037,0.0018
Speckle,37.17,0.9657,0.2091,0.0018
Speckle,38.43,0.9602,0.1996,0.0019
Speckle,37.66,0.9635,0.1914,0.0019
Speckle,38.02,0.9568,0.2019,0.0018
Speckle,36.81,0.9492,0.2148,0.0018
Speckle,38.2,0.9744,0.2012,0.0019
Speckle,36.68,0.9618,0.214,0.0018
Speckle,37.1,0.9523,0.2146,0.0019
Speckle,37.21,0.9546,0.2143,0.0019
Speckle,37.32,0.9524,0.2089,0.0019
Speckle,36.77,0.9514,0.2132,0.0018
Speckle,38.05,0.987,0.187,0.0019
Speckle,37.63,0.9644,0.1989,0.0018
Speckle,36.97,0.9694,0.2099,0.0018
Speckle,37.66,0.9694,0.1974,0.0018
Speckle,36.9,0.9656,0.2182,0.0018
Speckle,37.45,0.9714,0.2055,0.0018
Speckle,38.71,0.9802,0.1848,0.0018
Speckle,37.19,0.9667,0.218,0.0018
Speckle,38.5,0.9786,0.1916,0.0018
Speckle,37.26,0.9771,0.2042,0.0018
Speckle,39.09,0.9806,0.1821,0.0018
Speckle,38.3,0.986,0.1822,0.0018
Speckle,37.59,0.9576,0.2107,0.0018
Speckle,36.88,0.9621,0.2224,0.0018
Speckle,36.94,0.9578,0.2246,0.0018
Speckle,37.85,0.9837,0.1929,0.0018
Speckle,36.71,0.9543,0.2277,0.0018
Speckle,36.98,0.9655,0.2156,0.0018
Speckle,37.12,0.9581,0.2237,0.0018
Speckle,38.02,0.9812,0.1871,0.0018
Speckle,37.6,0.9787,0.1962,0.0019
Speckle,37.87,0.9627,0.2056,0.0019
Speckle,37.5,0.9599,0.2075,0.0019
Speckle,38.93,0.9821,0.1789,0.0018
Speckle,38.32,0.978,0.1966,0.0018
Speckle,37.12,0.9578,0.215,0.0018
Speckle,37.51,0.9771,0.2025,0.0018
Speckle,37.04,0.9571,0.2302,0.0019
Speckle,36.95,0.971,0.2168,0.0018
Speckle,38.01,0.9682,0.2074,0.0018
Speckle,37.32,0.962,0.216,0.0018
Speckle,38.06,0.9633,0.2021,0.0018
Speckle,36.96,0.9612,0.2186,0.0019
Speckle,37.87,0.9818,0.1919,0.0018
Speckle,37.79,0.9794,0.1917,0.0018
Speckle,37.24,0.9718,0.2108,0.0018
Speckle,37.36,0.9789,0.2014,0.0018
Speckle,36.61,0.9446,0.2392,0.0018
Speckle,37.87,0.9837,0.1928,0.0019
Speckle,38.25,0.9762,0.1983,0.002
Speckle,37.32,0.9657,0.2212,0.0018
Speckle,37.06,0.9634,0.2173,0.0018
Speckle,36.69,0.9431,0.2374,0.0019
Speckle,37.36,0.956,0.2159,0.0018
Speckle,36.99,0.9608,0.2176,0.0018
Speckle,37.15,0.9713,0.2127,0.0018
Speckle,37.76,0.969,0.2041,0.0018
Speckle,37.67,0.9845,0.1935,0.0018
Speckle,37.8,0.9856,0.1875,0.0018
Speckle,37.03,0.9443,0.243,0.0018
Speckle,36.82,0.9548,0.213,0.0018
Speckle,37.44,0.9742,0.2093,0.0018
Speckle,36.99,0.9409,0.2464,0.0019
Speckle,37.02,0.9557,0.2293,0.0018
Speckle,37.48,0.9587,0.211,0.0018
Speckle,37.01,0.9515,0.2326,0.0019
Speckle,37.1,0.9664,0.2099,0.0018
Speckle,37.71,0.9612,0.2093,0.0019
Speckle,36.96,0.9613,0.2189,0.0018
Speckle,38.01,0.9519,0.226,0.0018
Speckle,37.76,0.969,0.2008,0.0019
Speckle,37.48,0.961,0.2109,0.0019
Speckle,36.92,0.9641,0.2192,0.0018
Speckle,37.96,0.9845,0.1882,0.0018
Speckle,38.44,0.9788,0.1858,0.0018
Speckle,37.7,0.9657,0.2037,0.0018
Speckle,36.94,0.9661,0.2149,0.0018
Speckle,36.96,0.9641,0.2196,0.0018
Speckle,38.47,0.9753,0.1868,0.0018
Speckle,37.86,0.9788,0.1986,0.0018
Speckle,37.11,0.9664,0.2125,0.0018
Speckle,37.09,0.9574,0.2249,0.0019
Speckle,37.26,0.975,0.2027,0.0018
Speckle,36.98,0.9649,0.2174,0.0018
Speckle,36.98,0.9551,0.2298,0.0018
Speckle,36.87,0.9641,0.2178,0.0018
Speckle,36.77,0.9567,0.2066,0.0018
Speckle,36.83,0.9395,0.2461,0.0019
Speckle,36.62,0.9563,0.2272,0.0019
Speckle,36.69,0.9597,0.223,0.002
Speckle,38.72,0.9792,0.1831,0.0019
Speckle,37.79,0.9631,0.2147,0.0019
Speckle,37.85,0.979,0.192,0.0018
Speckle,36.87,0.9581,0.2239,0.0018
Speckle,38.26,0.9744,0.1876,0.0018
Speckle,37.42,0.9743,0.2048,0.0019
Speckle,37.66,0.9783,0.1912,0.0019
Speckle,36.72,0.9458,0.2258,0.0018
Speckle,37.57,0.9692,0.2081,0.0018
Speckle,36.96,0.965,0.2176,0.0018
Speckle,37.46,0.9495,0.2306,0.0018
Speckle,36.99,0.9745,0.2138,0.0018
Speckle,36.97,0.9607,0.2245,0.0018
Speckle,37.65,0.9791,0.1905,0.0018
Speckle,38.2,0.9857,0.1832,0.0018
Speckle,36.92,0.968,0.2197,0.0018
Speckle,37.01,0.9601,0.2172,0.0018
Speckle,37.89,0.9624,0.2055,0.0018
Speckle,37.79,0.9814,0.1956,0.0018
Speckle,36.98,0.9605,0.2179,0.0019
Speckle,37.37,0.9605,0.2151,0.0019
Speckle,37.3,0.9585,0.215,0.0018
Speckle,39.16,0.982,0.1753,0.0018
Speckle,36.89,0.9614,0.2233,0.0018
Speckle,37.03,0.9513,0.233,0.0018
Speckle,36.77,0.9551,0.2321,0.0018
Speckle,37.94,0.9662,0.2085,0.0018
Speckle,37.28,0.975,0.2019,0.0018
Speckle,36.77,0.9524,0.2281,0.0018
Speckle,37.03,0.9476,0.2329,0.0018
Speckle,36.78,0.9508,0.2159,0.0018
Speckle,37.64,0.976,0.197,0.0018
Speckle,36.78,0.9563,0.2276,0.0018
Speckle,37.74,0.9796,0.1988,0.0019
Speckle,37.83,0.9682,0.2001,0.0018
Speckle,36.57,0.9417,0.2402,0.0018
Speckle,37.7,0.973,0.2082,0.0018
Speckle,37.37,0.9662,0.2147,0.0018
Speckle,37.36,0.9735,0.2067,0.0018
Speckle,37.87,0.9842,0.1859,0.0018
Speckle,36.69,0.9527,0.2267,0.0018
Speckle,36.65,0.959,0.2274,0.0019
Speckle,38.2,0.9827,0.1865,0.0018
Speckle,36.6,0.9459,0.2283,0.0018
Speckle,36.8,0.9529,0.212,0.0018
Speckle,36.64,0.951,0.2259,0.0019
Speckle,37.85,0.9844,0.1882,0.0018
Speckle,37.46,0.9618,0.2125,0.0018
Speckle,36.94,0.9604,0.2033,0.0018
Speckle,37.74,0.9605,0.2037,0.0019
Speckle,36.61,0.942,0.2398,0.0018
Speckle,38.17,0.9791,0.1898,0.0019
Speckle,36.59,0.9574,0.2269,0.0018
Speckle,37.85,0.9781,0.1954,0.0019
Speckle,37.44,0.9625,0.213,0.0018
Speckle,37.16,0.9571,0.2119,0.0018
Speckle,35.48,0.9502,0.2223,0.0018
Speckle,38.52,0.9673,0.1952,0.0018
Speckle,38.21,0.9781,0.1862,0.0018
Speckle,39.5,0.9863,0.1669,0.0018
Speckle,36.56,0.9473,0.2252,0.0018
Speckle,43.93,0.9861,0.1221,0.0018
Speckle,38.49,0.9787,0.1832,0.0019
Speckle,38.47,0.9698,0.1932,0.0018
Speckle,37.78,0.9551,0.2146,0.0018
Speckle,37.42,0.9691,0.2001,0.0018
Speckle,36.67,0.9605,0.2138,0.002
Speckle,36.79,0.9615,0.213,0.0019
Speckle,36.32,0.9626,0.2181,0.0019
Speckle,38.88,0.9737,0.1915,0.0018
Speckle,36.28,0.9606,0.2183,0.0018
Speckle,37.78,0.9607,0.2096,0.0018
Speckle,36.41,0.9512,0.2163,0.0019
Speckle,36.38,0.9487,0.2168,0.0018
Speckle,36.37,0.9647,0.2112,0.0018
Speckle,38.7,0.9708,0.1815,0.0018
Speckle,38.86,0.9654,0.1913,0.0018
Speckle,39.06,0.9843,0.1708,0.0018
Speckle,36.7,0.9512,0.2267,0.0019
Speckle,37.52,0.9768,0.1926,0.0018
Speckle,37.59,0.9748,0.1945,0.0018
Speckle,36.54,0.9538,0.2257,0.0018
Speckle,36.51,0.9471,0.2321,0.0018
Speckle,38.7,0.9723,0.2088,0.0018
Speckle,36.73,0.9567,0.2188,0.0018
Speckle,37.62,0.9815,0.208,0.0018
Speckle,36.87,0.9702,0.201,0.0018
Speckle,39.14,0.9728,0.1734,0.0018
Speckle,38.3,0.9688,0.2107,0.0018
Speckle,36.69,0.9549,0.2109,0.0018
Speckle,37.29,0.9666,0.2023,0.0018
Speckle,39.01,0.9668,0.1906,0.0017
Speckle,36.47,0.9459,0.2279,0.0017
Speckle,36.08,0.9353,0.2262,0.0018
Speckle,36.44,0.9542,0.2187,0.0018
Speckle,38.6,0.9815,0.1792,0.0018
Speckle,36.45,0.9251,0.2172,0.0018
Speckle,37.05,0.9502,0.2281,0.0018
Speckle,39.9,0.993,0.1583,0.0018
Speckle,37.65,0.9525,0.2185,0.0018
Speckle,40.22,0.9903,0.1512,0.0018
Speckle,40.37,0.991,0.1504,0.0018
Speckle,38.45,0.9733,0.1866,0.0018
Speckle,38.82,0.971,0.1889,0.0018
Speckle,39.01,0.9658,0.1907,0.0018
Speckle,36.76,0.9632,0.2112,0.0019
Speckle,39.05,0.9667,0.1889,0.0018
Speckle,37.21,0.9575,0.2074,0.0018
Speckle,37.17,0.9709,0.1967,0.0018
Speckle,36.54,0.9458,0.2323,0.0018
Speckle,38.89,0.973,0.1868,0.0018
Speckle,37.38,0.9667,0.1988,0.0018
Speckle,40.27,0.9904,0.1525,0.002
Speckle,36.27,0.9609,0.2181,0.0019
Speckle,37.6,0.9743,0.1946,0.0019
Speckle,40.01,0.9948,0.0458,0.0018
Speckle,36.56,0.9458,0.2317,0.0018
Speckle,37.62,0.9586,0.214,0.0018
Speckle,39.65,0.9924,0.1631,0.0019
Speckle,39.71,0.9925,0.1619,0.0018
Speckle,36.78,0.9352,0.2167,0.0018
Speckle,36.06,0.9351,0.2263,0.0018
Speckle,36.19,0.9441,0.2182,0.0018
Speckle,36.44,0.9521,0.2155,0.002
Speckle,37.54,0.9813,0.2098,0.0018
Speckle,38.25,0.945,0.2325,0.0018
Speckle,36.92,0.9266,0.2177,0.0018
Speckle,37.11,0.9705,0.1974,0.0018
Speckle,38.13,0.964,0.2012,0.0018
Speckle,36.32,0.9626,0.2133,0.0019
Speckle,37.28,0.973,0.1989,0.0018
Speckle,38.44,0.9657,0.1984,0.0019
Speckle,36.63,0.962,0.212,0.0018
Speckle,38.99,0.9567,0.1982,0.0019
Speckle,37.54,0.9759,0.1922,0.0018
Speckle,39.01,0.9765,0.1936,0.0018
Speckle,36.43,0.9434,0.2241,0.0019
Speckle,43.38,0.9846,0.1267,0.0018
Speckle,37.37,0.9739,0.1986,0.0018
Speckle,37.8,0.9573,0.1965,0.0018
Speckle,36.32,0.9616,0.2161,0.0018
Speckle,45.0,0.9905,0.0849,0.0018
Speckle,37.43,0.9677,0.1975,0.0018
Speckle,36.59,0.9532,0.2255,0.0018
Speckle,37.76,0.973,0.1887,0.0019
Speckle,36.37,0.9619,0.2137,0.0018
Speckle,39.7,0.9925,0.1628,0.0018
Speckle,36.38,0.9623,0.2149,0.0018
Speckle,38.36,0.9543,0.2116,0.0018
Speckle,37.39,0.9701,0.2082,0.0019
Speckle,40.11,0.9896,0.1557,0.0018
Speckle,38.01,0.9586,0.2105,0.0018
Speckle,36.87,0.9636,0.2314,0.0018
Speckle,36.74,0.9404,0.2465,0.002
Speckle,37.87,0.9643,0.2106,0.0018
Speckle,37.66,0.9414,0.2254,0.0018
Speckle,37.8,0.953,0.2081,0.0018
Speckle,38.24,0.9414,0.2139,0.0018
Speckle,36.56,0.9443,0.2328,0.0018
Speckle,37.23,0.959,0.1975,0.0019
Speckle,36.63,0.9667,0.2105,0.0018
Speckle,39.24,0.9857,0.1679,0.0018
Speckle,40.89,0.9624,0.1822,0.0018
Speckle,39.06,0.9772,0.191,0.002
Speckle,37.57,0.9625,0.2105,0.0018
Speckle,37.64,0.9799,0.2007,0.0019
Speckle,36.82,0.9389,0.2226,0.0018
Speckle,36.36,0.9309,0.2279,0.0018
