Input File,Processed From,Processed To,Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g13_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g13_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g13_c01.avi,Speckle,28.55,0.6612,0.5218,0.0087
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g18_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g18_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g18_c02.avi,Speckle,28.51,0.7733,0.5249,0.0076
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g04_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g04_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g04_c01.avi,Speckle,29.04,0.6579,0.5204,0.0085
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g14_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g14_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g14_c03.avi,Speckle,30.34,0.8132,0.4629,0.0081
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g09_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g09_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g09_c04.avi,Speckle,27.49,0.641,0.5836,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g21_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g21_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g21_c02.avi,Speckle,27.33,0.6541,0.5719,0.0088
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g13_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g13_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g13_c04.avi,Speckle,27.66,0.6185,0.5695,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g13_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g13_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g13_c02.avi,Speckle,27.62,0.6721,0.5531,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g07_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g07_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g07_c03.avi,Speckle,27.14,0.6029,0.5544,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g22_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g22_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g22_c03.avi,Speckle,29.36,0.6994,0.5066,0.0082
